Step,TDMPC_AntEnv_4 - train/episode_reward,TDMPC_AntEnv_4 - train/episode_reward__MIN,TDMPC_AntEnv_4 - train/episode_reward__MAX,TDMPC_AntEnv_3 - train/episode_reward,TDMPC_AntEnv_3 - train/episode_reward__MIN,TDMPC_AntEnv_3 - train/episode_reward__MAX,TDMPC_AntEnv_2 - train/episode_reward,TDMPC_AntEnv_2 - train/episode_reward__MIN,TDMPC_AntEnv_2 - train/episode_reward__MAX,TDMPC_AntEnv_1 - train/episode_reward,TDMPC_AntEnv_1 - train/episode_reward__MIN,TDMPC_AntEnv_1 - train/episode_reward__MAX,TDMPC_AntEnv_0 - train/episode_reward,TDMPC_AntEnv_0 - train/episode_reward__MIN,TDMPC_AntEnv_0 - train/episode_reward__MAX
11789,,,,74.30447000216336,74.30447000216336,74.30447000216336,,,,,,,,,
11827,,,,,,,55.18345831655806,55.18345831655806,55.18345831655806,,,,,,
11840,,,,,,,,,,278.3082809815387,278.3082809815387,278.3082809815387,,,
11853,,,,,,,,,,,,,164.36209687161698,164.36209687161698,164.36209687161698
11891,,,,,,,,,,146.22276700974217,146.22276700974217,146.22276700974217,,,
11904,,,,,,,,,,48.40302867008414,48.40302867008414,48.40302867008414,,,
11930,114.52598594810189,114.52598594810189,114.52598594810189,,,,,,,,,,,,
11968,,,,,,,46.86359242655909,46.86359242655909,46.86359242655909,,,,,,
12083,,,,,,,,,,,,,115.17657121946942,115.17657121946942,115.17657121946942
12186,,,,,,,93.01536025407897,93.01536025407897,93.01536025407897,,,,,,
12224,,,,,,,,,,56.31169552281937,56.31169552281937,56.31169552281937,,,
12237,94.80924844292699,94.80924844292699,94.80924844292699,,,,,,,,,,192.89850472954805,192.89850472954805,192.89850472954805
12352,,,,,,,,,,,,,75.39938788036855,75.39938788036855,75.39938788036855
12442,,,,,,,193.71119937591558,193.71119937591558,193.71119937591558,,,,,,
12467,,,,,,,161.89517273669702,161.89517273669702,161.89517273669702,,,,,,
12493,,,,,,,77.66750974493937,77.66750974493937,77.66750974493937,,,,,,
12506,,,,,,,,,,,,,51.47319865137509,51.47319865137509,51.47319865137509
12544,,,,,,,,,,,,,150.46863822919752,150.46863822919752,150.46863822919752
12557,,,,128.48546681458834,128.48546681458834,128.48546681458834,,,,,,,,,
12570,,,,100.58321275837757,100.58321275837757,100.58321275837757,,,,,,,,,
12634,,,,174.10524459083868,174.10524459083868,174.10524459083868,,,,,,,,,
12646,,,,,,,,,,77.28449535640524,77.28449535640524,77.28449535640524,,,
12659,,,,76.24646096572182,76.24646096572182,76.24646096572182,,,,,,,,,
12685,,,,60.5680571597552,60.5680571597552,60.5680571597552,,,,,,,,,
12736,,,,,,,148.51728549490187,148.51728549490187,148.51728549490187,,,,,,
12749,,,,,,,,,,,,,139.54148407540984,139.54148407540984,139.54148407540984
12826,53.8890163961522,53.8890163961522,53.8890163961522,,,,,,,,,,,,
12838,66.82083445297854,66.82083445297854,66.82083445297854,,,,,,,51.294516856543,51.294516856543,51.294516856543,,,
12864,,,,,,,,,,168.45232139408222,168.45232139408222,168.45232139408222,,,
12890,,,,,,,144.13898030173866,144.13898030173866,144.13898030173866,,,,,,
12915,,,,,,,103.97231431925836,103.97231431925836,103.97231431925836,,,,,,
13158,,,,,,,50.49610854185619,50.49610854185619,50.49610854185619,,,,,,
13606,,,,129.93561321367275,129.93561321367275,129.93561321367275,,,,,,,,,
13722,,,,,,,,,,98.3359714621495,98.3359714621495,98.3359714621495,,,
13965,,,,,,,,,,,,,234.59925237908325,234.59925237908325,234.59925237908325
14080,,,,,,,,,,,,,106.99931308117328,106.99931308117328,106.99931308117328
14131,,,,,,,,,,,,,107.56796814361488,107.56796814361488,107.56796814361488
14144,,,,,,,,,,257.76829892627126,257.76829892627126,257.76829892627126,,,
14349,,,,,,,,,,,,,247.78892695013863,247.78892695013863,247.78892695013863
14387,244.7935637630685,244.7935637630685,244.7935637630685,,,,,,,,,,,,
14592,,,,241.59606739728744,241.59606739728744,241.59606739728744,,,,,,,,,
14618,,,,,,,,,,177.80579759400635,177.80579759400635,177.80579759400635,,,
14630,171.89776045674088,171.89776045674088,171.89776045674088,,,,,,,,,,,,
14669,,,,,,,278.2117081827567,278.2117081827567,278.2117081827567,,,,,,
14707,247.67650429744432,247.67650429744432,247.67650429744432,,,,,,,,,,,,
14733,,,,,,,,,,,,,227.68735143752266,227.68735143752266,227.68735143752266
14822,280.4650290219369,280.4650290219369,280.4650290219369,,,,,,,,,,,,
15245,,,,,,,271.19326812978863,271.19326812978863,271.19326812978863,,,,,,
15347,296.16012418099973,296.16012418099973,296.16012418099973,,,,,,,,,,,,
15411,234.24280969998432,234.24280969998432,234.24280969998432,,,,,,,,,,109.88867609402725,109.88867609402725,109.88867609402725
15514,,,,,,,,,,,,,106.602396464086,106.602396464086,106.602396464086
15539,,,,,,,98.74762775943775,98.74762775943775,98.74762775943775,,,,,,
15578,,,,,,,,,,235.1360688936567,235.1360688936567,235.1360688936567,,,
15974,,,,,,,,,,336.7256361265084,336.7256361265084,336.7256361265084,,,
16038,,,,,,,,,,253.2687098290867,253.2687098290867,253.2687098290867,,,
16128,103.90953133439938,103.90953133439938,103.90953133439938,,,,,,,,,,,,
16154,,,,,,,262.38831975865736,262.38831975865736,262.38831975865736,,,,,,
16269,,,,,,,201.3422973918997,201.3422973918997,201.3422973918997,,,,,,
16333,,,,,,,336.4083966071733,336.4083966071733,336.4083966071733,,,,,,
16448,,,,,,,,,,,,,342.1123742404157,342.1123742404157,342.1123742404157
16474,,,,,,,,,,,,,360.68427179553305,360.68427179553305,360.68427179553305
16486,,,,,,,,,,64.84064200690041,64.84064200690041,64.84064200690041,,,
16512,,,,,,,,,,,,,339.20090015772087,339.20090015772087,339.20090015772087
16525,,,,,,,205.25624192670543,205.25624192670543,205.25624192670543,,,,,,
16563,,,,,,,196.35392683533843,196.35392683533843,196.35392683533843,,,,,,
16576,,,,,,,578.6682102547136,578.6682102547136,578.6682102547136,,,,,,
16589,,,,,,,,,,,,,164.75771645240908,164.75771645240908,164.75771645240908
16896,169.496987664753,169.496987664753,169.496987664753,,,,,,,,,,,,
16934,195.30878390151102,195.30878390151102,195.30878390151102,,,,,,,,,,,,
16998,,,,,,,,,,112.3579687491088,112.3579687491088,112.3579687491088,,,
17203,381.02293728811287,381.02293728811287,381.02293728811287,,,,,,,,,,,,
17229,212.63035730416775,212.63035730416775,212.63035730416775,,,,,,,,,,,,
17331,,,,,,,,,,138.30897482998824,138.30897482998824,138.30897482998824,,,
17344,,,,,,,124.2979408665509,124.2979408665509,124.2979408665509,,,,,,
17536,,,,,,,127.08519334110186,127.08519334110186,127.08519334110186,,,,,,
17600,,,,136.57465528830906,136.57465528830906,136.57465528830906,93.67147230491062,93.67147230491062,93.67147230491062,,,,,,
17741,,,,,,,125.51349620280142,125.51349620280142,125.51349620280142,,,,,,
17818,,,,,,,,,,,,,103.00267586241097,103.00267586241097,103.00267586241097
17856,,,,,,,,,,173.28796758256738,173.28796758256738,173.28796758256738,,,
17894,83.04977602635662,83.04977602635662,83.04977602635662,,,,,,,,,,,,
17984,,,,454.8457031224896,454.8457031224896,454.8457031224896,163.58026122795835,163.58026122795835,163.58026122795835,,,,,,
17997,,,,,,,,,,,,,126.62174801647417,126.62174801647417,126.62174801647417
18010,133.44460687530244,133.44460687530244,133.44460687530244,,,,,,,,,,,,
18022,,,,,,,,,,175.8513127800292,175.8513127800292,175.8513127800292,,,
18061,,,,,,,,,,,,,120.97813434637702,120.97813434637702,120.97813434637702
18125,,,,,,,,,,216.74114060510766,216.74114060510766,216.74114060510766,,,
18227,,,,,,,,,,,,,97.87250929059611,97.87250929059611,97.87250929059611
18240,216.24952922120175,216.24952922120175,216.24952922120175,,,,,,,,,,,,
18330,300.287948993116,300.287948993116,300.287948993116,,,,,,,,,,,,
18355,,,,322.931532339249,322.931532339249,322.931532339249,,,,,,,,,
18381,,,,,,,,,,,,,171.62247896663195,171.62247896663195,171.62247896663195
18394,,,,,,,75.7884622151087,75.7884622151087,75.7884622151087,,,,,,
18419,,,,71.84860287325338,71.84860287325338,71.84860287325338,,,,,,,,,
18445,,,,,,,106.70699182241371,106.70699182241371,106.70699182241371,,,,,,
18509,274.69223471444514,274.69223471444514,274.69223471444514,,,,,,,,,,393.54031821053894,393.54031821053894,393.54031821053894
18547,92.17119098538281,92.17119098538281,92.17119098538281,,,,,,,,,,,,
18573,159.95294266647673,159.95294266647673,159.95294266647673,,,,,,,,,,142.00901871628142,142.00901871628142,142.00901871628142
18662,,,,,,,,,,-9.04010309200454,-9.04010309200454,-9.04010309200454,,,
18701,,,,,,,,,,148.3090027913599,148.3090027913599,148.3090027913599,,,
18714,,,,132.26354499979757,132.26354499979757,132.26354499979757,,,,,,,,,
18739,,,,,,,,,,,,,343.0475092053056,343.0475092053056,343.0475092053056
18829,,,,,,,,,,259.8227453834698,259.8227453834698,259.8227453834698,,,
18842,,,,,,,218.50044738194651,218.50044738194651,218.50044738194651,,,,,,
18906,,,,,,,,,,255.6391631743686,255.6391631743686,255.6391631743686,,,
18957,,,,,,,,,,,,,137.71663018749373,137.71663018749373,137.71663018749373
18982,41.11661078094117,41.11661078094117,41.11661078094117,,,,,,,,,,,,
19034,,,,,,,,,,,,,185.99763232897845,185.99763232897845,185.99763232897845
19123,,,,,,,,,,,,,124.11131607794348,124.11131607794348,124.11131607794348
19136,,,,,,,,,,,,,468.2004484353069,468.2004484353069,468.2004484353069
19149,,,,67.62207743573678,67.62207743573678,67.62207743573678,,,,281.2040781681587,281.2040781681587,281.2040781681587,,,
19226,,,,,,,,,,,,,159.6001639556979,159.6001639556979,159.6001639556979
19302,,,,,,,,,,,,,296.0077243526121,296.0077243526121,296.0077243526121
19354,,,,,,,150.306794759292,150.306794759292,150.306794759292,,,,,,
19456,,,,,,,,,,,,,469.12795989253436,469.12795989253436,469.12795989253436
19469,,,,144.76513454726108,144.76513454726108,144.76513454726108,,,,,,,,,
19699,,,,,,,,,,,,,186.29587914827687,186.29587914827687,186.29587914827687
19866,,,,,,,156.68380148366768,156.68380148366768,156.68380148366768,,,,,,
19878,191.01674640206627,191.01674640206627,191.01674640206627,,,,,,,,,,,,
19981,,,,,,,,,,71.84350388150004,71.84350388150004,71.84350388150004,,,
20083,,,,,,,,,,206.52872083359006,206.52872083359006,206.52872083359006,,,
20109,,,,103.53418925052382,103.53418925052382,103.53418925052382,,,,,,,,,
20134,,,,,,,,,,,,,99.91608436423493,99.91608436423493,99.91608436423493
20147,,,,,,,,,,154.6846143046062,154.6846143046062,154.6846143046062,,,
20250,,,,,,,,,,213.36016481382515,213.36016481382515,213.36016481382515,,,
20314,,,,145.7108251863253,145.7108251863253,145.7108251863253,,,,,,,,,
20339,,,,,,,,,,,,,103.07685878880594,103.07685878880594,103.07685878880594
20403,,,,148.68305047234128,148.68305047234128,148.68305047234128,,,,,,,,,
20570,,,,240.55914724620862,240.55914724620862,240.55914724620862,,,,,,,,,
20595,,,,128.7405876480057,128.7405876480057,128.7405876480057,,,,66.28864901885528,66.28864901885528,66.28864901885528,,,
20634,178.3961186259746,178.3961186259746,178.3961186259746,,,,,,,,,,,,
20774,,,,,,,-17.985795464415858,-17.985795464415858,-17.985795464415858,,,,,,
20800,,,,64.65667399011556,64.65667399011556,64.65667399011556,,,,,,,,,
21107,181.10473121320166,181.10473121320166,181.10473121320166,,,,,,,,,,,,
21286,,,,,,,199.68720310913935,199.68720310913935,199.68720310913935,,,,,,
21402,,,,,,,168.6254336720692,168.6254336720692,168.6254336720692,,,,,,
21453,196.3008621109756,196.3008621109756,196.3008621109756,,,,,,,,,,,,
21555,198.8892238994914,198.8892238994914,198.8892238994914,,,,,,,,,,,,
21683,194.4655159858588,194.4655159858588,194.4655159858588,,,,,,,122.74834527052676,122.74834527052676,122.74834527052676,,,
21722,,,,,,,,,,299.2321309482027,299.2321309482027,299.2321309482027,,,
21875,,,,,,,,,,147.5152406615232,147.5152406615232,147.5152406615232,,,
21926,,,,,,,198.64951614632804,198.64951614632804,198.64951614632804,,,,,,
21965,,,,,,,,,,289.14640149441414,289.14640149441414,289.14640149441414,,,
22029,156.79749216476588,156.79749216476588,156.79749216476588,,,,,,,,,,,,
22080,,,,,,,169.2412769269145,169.2412769269145,169.2412769269145,,,,,,
22195,,,,,,,152.14398502890685,152.14398502890685,152.14398502890685,,,,,,
22234,,,,72.60188417093828,72.60188417093828,72.60188417093828,,,,,,,,,
22259,,,,352.330108020001,352.330108020001,352.330108020001,139.76805052488376,139.76805052488376,139.76805052488376,,,,,,
22362,,,,,,,,,,157.0183080653527,157.0183080653527,157.0183080653527,,,
22784,190.1030840384388,190.1030840384388,190.1030840384388,,,,,,,,,,,,
22886,,,,,,,,,,269.75863027519677,269.75863027519677,269.75863027519677,,,
23078,,,,,,,,,,156.4064708234782,156.4064708234782,156.4064708234782,,,
23142,,,,,,,,,,247.63686142058776,247.63686142058776,247.63686142058776,,,
23411,,,,76.23894086047073,76.23894086047073,76.23894086047073,,,,,,,,,
23437,165.41858072515842,165.41858072515842,165.41858072515842,,,,,,,,,,,,
23526,381.6761930019554,381.6761930019554,381.6761930019554,,,,,,,,,,,,
23565,,,,,,,,,,,,,506.6952951469166,506.6952951469166,506.6952951469166
23603,,,,,,,,,,,,,282.1128958270339,282.1128958270339,282.1128958270339
23667,,,,64.10215940998332,64.10215940998332,64.10215940998332,,,,,,,,,
23795,,,,,,,,,,,,,304.74088283179987,304.74088283179987,304.74088283179987
23834,,,,,,,,,,,,,305.501684195511,305.501684195511,305.501684195511
23846,,,,,,,,,,,,,457.45407491469086,457.45407491469086,457.45407491469086
23872,152.9360524258629,152.9360524258629,152.9360524258629,,,,,,,,,,,,
23910,,,,,,,,,,,,,423.62606826711306,423.62606826711306,423.62606826711306
24000,,,,,,,,,,,,,377.4457075214492,377.4457075214492,377.4457075214492
24051,,,,,,,,,,,,,784.5428125960977,784.5428125960977,784.5428125960977
24102,,,,,,,,,,,,,907.8077948680119,907.8077948680119,907.8077948680119
24192,,,,,,,,,,,,,430.1889575598481,430.1889575598481,430.1889575598481
24243,,,,,,,,,,,,,369.53041688254365,369.53041688254365,369.53041688254365
24538,,,,,,,308.8732189786766,308.8732189786766,308.8732189786766,,,,,,
24602,116.25238276914553,116.25238276914553,116.25238276914553,,,,,,,,,,,,
24768,,,,,,,,,,,,,871.8684240010207,871.8684240010207,871.8684240010207
24934,,,,,,,121.73567067723181,121.73567067723181,121.73567067723181,,,,,,
24986,,,,,,,190.65954271965387,190.65954271965387,190.65954271965387,,,,,,
25114,,,,,,,243.8991343665681,243.8991343665681,243.8991343665681,,,,,,
25178,,,,,,,,,,,,,388.8639609988339,388.8639609988339,388.8639609988339
25229,,,,360.0797794523888,360.0797794523888,360.0797794523888,,,,,,,,,
25306,,,,,,,,,,607.3071945856311,607.3071945856311,607.3071945856311,,,
25408,,,,,,,,,,,,,132.81145755822894,132.81145755822894,132.81145755822894
25446,,,,,,,102.92616364606113,102.92616364606113,102.92616364606113,,,,,,
25485,,,,,,,479.80825712403004,479.80825712403004,479.80825712403004,,,,,,
25536,,,,,,,215.0739718178193,215.0739718178193,215.0739718178193,,,,,,
25677,,,,638.001185535046,638.001185535046,638.001185535046,222.2417556034054,222.2417556034054,222.2417556034054,,,,,,
25779,,,,,,,,,,444.3626338714134,444.3626338714134,444.3626338714134,,,
25818,,,,,,,,,,700.5042335749682,700.5042335749682,700.5042335749682,,,
25946,,,,,,,38.76775100313249,38.76775100313249,38.76775100313249,,,,,,
25984,,,,,,,171.58900768910922,171.58900768910922,171.58900768910922,,,,,,
26189,,,,,,,141.98294198739063,141.98294198739063,141.98294198739063,,,,,,
26253,,,,,,,,,,721.1819605141877,721.1819605141877,721.1819605141877,,,
26291,,,,,,,,,,750.2862372196956,750.2862372196956,750.2862372196956,,,
26368,,,,,,,628.8745227142662,628.8745227142662,628.8745227142662,,,,,,
26522,,,,,,,476.45209653891476,476.45209653891476,476.45209653891476,,,,,,
26560,,,,,,,171.37616694559463,171.37616694559463,171.37616694559463,,,,,,
26688,578.4274651354776,578.4274651354776,578.4274651354776,,,,,,,,,,,,
26726,,,,,,,498.2499730421575,498.2499730421575,498.2499730421575,,,,,,
26944,,,,,,,,,,,,,142.610002311142,142.610002311142,142.610002311142
27021,,,,770.2296751348141,770.2296751348141,770.2296751348141,,,,,,,,,
27034,,,,,,,181.8516672944236,181.8516672944236,181.8516672944236,170.48251141063454,170.48251141063454,170.48251141063454,,,
27213,149.48054116790036,149.48054116790036,149.48054116790036,,,,,,,,,,,,
27290,,,,1003.5763797630568,1003.5763797630568,1003.5763797630568,,,,,,,,,
27430,,,,,,,,,,,,,342.52858737676786,342.52858737676786,342.52858737676786
27802,,,,,,,,,,170.89999970239305,170.89999970239305,170.89999970239305,,,
28083,129.0867120158112,129.0867120158112,129.0867120158112,,,,,,,,,,,,
28173,,,,422.20631617493245,422.20631617493245,422.20631617493245,,,,187.85666102356527,187.85666102356527,187.85666102356527,,,
28275,,,,,,,299.6398165132529,299.6398165132529,299.6398165132529,,,,,,
28454,89.83068684669061,89.83068684669061,89.83068684669061,,,,,,,,,,,,
28621,,,,,,,,,,,,,225.56963762446424,225.56963762446424,225.56963762446424
28659,187.08068312880033,187.08068312880033,187.08068312880033,,,,,,,,,,,,
28698,,,,,,,,,,346.59708446809736,346.59708446809736,346.59708446809736,,,
28710,250.00003671071474,250.00003671071474,250.00003671071474,,,,,,,,,,,,
28941,,,,,,,,,,142.75699285958208,142.75699285958208,142.75699285958208,,,
29005,82.64612063930883,82.64612063930883,82.64612063930883,,,,,,,,,,,,
29210,,,,,,,,,,490.0378424131762,490.0378424131762,490.0378424131762,,,
29248,,,,202.45187253665293,202.45187253665293,202.45187253665293,,,,,,,,,
29568,,,,,,,,,,237.47535395407496,237.47535395407496,237.47535395407496,,,
29619,,,,,,,,,,360.524958418372,360.524958418372,360.524958418372,,,
29658,,,,,,,176.55359730649718,176.55359730649718,176.55359730649718,258.94658741880187,258.94658741880187,258.94658741880187,,,
29683,,,,,,,,,,358.9868382454036,358.9868382454036,358.9868382454036,,,
29786,,,,,,,,,,,,,699.8686112888022,699.8686112888022,699.8686112888022
29850,,,,,,,,,,453.2197141661852,453.2197141661852,453.2197141661852,,,
29914,,,,112.12976937511118,112.12976937511118,112.12976937511118,296.4149637720838,296.4149637720838,296.4149637720838,,,,,,
29926,,,,,,,,,,,,,401.3673850088418,401.3673850088418,401.3673850088418
29952,,,,,,,,,,,,,594.9646121538029,594.9646121538029,594.9646121538029
30080,,,,,,,,,,395.97349091009215,395.97349091009215,395.97349091009215,,,
30157,,,,,,,652.7522671273189,652.7522671273189,652.7522671273189,,,,,,
30182,,,,,,,,,,129.42217951397922,129.42217951397922,129.42217951397922,,,
30310,117.42516837769031,117.42516837769031,117.42516837769031,,,,,,,,,,,,
30464,,,,1094.8580049586865,1094.8580049586865,1094.8580049586865,,,,,,,,,
30490,,,,,,,173.7871718009133,173.7871718009133,173.7871718009133,,,,,,
30502,,,,,,,,,,,,,769.0719294634525,769.0719294634525,769.0719294634525
30515,,,,,,,967.7880836103668,967.7880836103668,967.7880836103668,,,,,,
30528,,,,,,,,,,,,,110.16181527192946,110.16181527192946,110.16181527192946
30554,,,,850.0321594823203,850.0321594823203,850.0321594823203,,,,,,,,,
30592,,,,,,,,,,,,,650.1892926331408,650.1892926331408,650.1892926331408
30669,,,,,,,,,,,,,422.3128869656018,422.3128869656018,422.3128869656018
30720,,,,,,,,,,,,,840.1582830558755,840.1582830558755,840.1582830558755
30733,,,,128.80369745669594,128.80369745669594,128.80369745669594,,,,,,,,,
30746,,,,1151.0523833418915,1151.0523833418915,1151.0523833418915,,,,,,,,,
30861,,,,,,,,,,130.08665272318063,130.08665272318063,130.08665272318063,,,
30925,,,,,,,,,,208.26270677243863,208.26270677243863,208.26270677243863,,,
31117,,,,,,,,,,164.13610274064195,164.13610274064195,164.13610274064195,,,
31142,,,,,,,,,,,,,482.0358353787671,482.0358353787671,482.0358353787671
31155,,,,,,,57.75946633232197,57.75946633232197,57.75946633232197,,,,,,
31181,,,,,,,,,,,,,469.72735998118935,469.72735998118935,469.72735998118935
31373,,,,,,,344.6659262374786,344.6659262374786,344.6659262374786,,,,,,
31526,,,,,,,,,,743.1062014781428,743.1062014781428,743.1062014781428,,,
31590,,,,,,,,,,478.0973495215414,478.0973495215414,478.0973495215414,,,
31603,,,,,,,,,,696.2855800844712,696.2855800844712,696.2855800844712,,,
31642,,,,,,,,,,530.4712166532605,530.4712166532605,530.4712166532605,,,
31680,,,,,,,,,,661.9000172845498,661.9000172845498,661.9000172845498,,,
31731,,,,,,,,,,424.2510896443546,424.2510896443546,424.2510896443546,,,
31782,,,,350.17046034400323,350.17046034400323,350.17046034400323,,,,,,,,,
31846,,,,,,,,,,,,,134.78738658564401,134.78738658564401,134.78738658564401
