global_step,scarlet-sweep-12 - _step,scarlet-sweep-12 - _step__MIN,scarlet-sweep-12 - _step__MAX,scarlet-sweep-12 - rewards/step,scarlet-sweep-12 - rewards/step__MIN,scarlet-sweep-12 - rewards/step__MAX,rose-sweep-11 - _step,rose-sweep-11 - _step__MIN,rose-sweep-11 - _step__MAX,rose-sweep-11 - rewards/step,rose-sweep-11 - rewards/step__MIN,rose-sweep-11 - rewards/step__MAX,silver-sweep-10 - _step,silver-sweep-10 - _step__MIN,silver-sweep-10 - _step__MAX,silver-sweep-10 - rewards/step,silver-sweep-10 - rewards/step__MIN,silver-sweep-10 - rewards/step__MAX,polished-sweep-12 - _step,polished-sweep-12 - _step__MIN,polished-sweep-12 - _step__MAX,polished-sweep-12 - rewards/step,polished-sweep-12 - rewards/step__MIN,polished-sweep-12 - rewards/step__MAX,visionary-sweep-11 - _step,visionary-sweep-11 - _step__MIN,visionary-sweep-11 - _step__MAX,visionary-sweep-11 - rewards/step,visionary-sweep-11 - rewards/step__MIN,visionary-sweep-11 - rewards/step__MAX
8007680.0,781.0,781.0,781.0,1855.531005859375,1855.531005859375,1855.531005859375,781,781,781,1378.263427734375,1378.263427734375,1378.263427734375,781,781,781,1223.599365234375,1223.599365234375,1223.599365234375,781.0,781.0,781.0,1635.6495361328125,1635.6495361328125,1635.6495361328125,781,781,781,1367.571533203125,1367.571533203125,1367.571533203125
8028160.0,783.0,783.0,783.0,1844.3621826171875,1844.3621826171875,1844.3621826171875,783,783,783,1374.38134765625,1374.38134765625,1374.38134765625,783,783,783,1223.599365234375,1223.599365234375,1223.599365234375,783.0,783.0,783.0,1636.1968994140625,1636.1968994140625,1636.1968994140625,783,783,783,1370.1502685546875,1370.1502685546875,1370.1502685546875
8048640.0,785.0,785.0,785.0,1830.7578125,1830.7578125,1830.7578125,785,785,785,1382.4129638671875,1382.4129638671875,1382.4129638671875,785,785,785,1228.8214111328125,1228.8214111328125,1228.8214111328125,785.0,785.0,785.0,1637.4437255859375,1637.4437255859375,1637.4437255859375,785,785,785,1373.197509765625,1373.197509765625,1373.197509765625
8069120.0,787.0,787.0,787.0,1838.6065673828125,1838.6065673828125,1838.6065673828125,787,787,787,1389.5325927734375,1389.5325927734375,1389.5325927734375,787,787,787,1235.19482421875,1235.19482421875,1235.19482421875,787.0,787.0,787.0,1637.9364013671875,1637.9364013671875,1637.9364013671875,787,787,787,1375.136962890625,1375.136962890625,1375.136962890625
8089600.0,789.0,789.0,789.0,1828.8203125,1828.8203125,1828.8203125,789,789,789,1402.80712890625,1402.80712890625,1402.80712890625,789,789,789,1248.3074951171875,1248.3074951171875,1248.3074951171875,789.0,789.0,789.0,1637.98095703125,1637.98095703125,1637.98095703125,789,789,789,1377.8359375,1377.8359375,1377.8359375
8110080.0,791.0,791.0,791.0,1818.35986328125,1818.35986328125,1818.35986328125,791,791,791,1420.32666015625,1420.32666015625,1420.32666015625,791,791,791,1270.7703857421875,1270.7703857421875,1270.7703857421875,791.0,791.0,791.0,1637.5301513671875,1637.5301513671875,1637.5301513671875,791,791,791,1381.806884765625,1381.806884765625,1381.806884765625
8130560.0,793.0,793.0,793.0,1830.7586669921875,1830.7586669921875,1830.7586669921875,793,793,793,1429.085693359375,1429.085693359375,1429.085693359375,793,793,793,1279.8621826171875,1279.8621826171875,1279.8621826171875,793.0,793.0,793.0,1637.3331298828125,1637.3331298828125,1637.3331298828125,793,793,793,1383.77294921875,1383.77294921875,1383.77294921875
8151040.0,795.0,795.0,795.0,1837.7657470703125,1837.7657470703125,1837.7657470703125,795,795,795,1439.1051025390625,1439.1051025390625,1439.1051025390625,795,795,795,1274.12646484375,1274.12646484375,1274.12646484375,795.0,795.0,795.0,1637.818115234375,1637.818115234375,1637.818115234375,795,795,795,1378.3170166015625,1378.3170166015625,1378.3170166015625
8171520.0,797.0,797.0,797.0,1841.804443359375,1841.804443359375,1841.804443359375,797,797,797,1454.0128173828125,1454.0128173828125,1454.0128173828125,797,797,797,1246.5809326171875,1246.5809326171875,1246.5809326171875,797.0,797.0,797.0,1623.87060546875,1623.87060546875,1623.87060546875,797,797,797,1353.730712890625,1353.730712890625,1353.730712890625
8192000.0,799.0,799.0,799.0,1847.1395263671875,1847.1395263671875,1847.1395263671875,799,799,799,1462.267822265625,1462.267822265625,1462.267822265625,799,799,799,1232.07421875,1232.07421875,1232.07421875,799.0,799.0,799.0,1614.73681640625,1614.73681640625,1614.73681640625,799,799,799,1358.779052734375,1358.779052734375,1358.779052734375
8212480.0,801.0,801.0,801.0,1854.9307861328125,1854.9307861328125,1854.9307861328125,801,801,801,1465.1881103515625,1465.1881103515625,1465.1881103515625,801,801,801,1228.374755859375,1228.374755859375,1228.374755859375,801.0,801.0,801.0,1615.8729248046875,1615.8729248046875,1615.8729248046875,801,801,801,1367.424072265625,1367.424072265625,1367.424072265625
8232960.0,803.0,803.0,803.0,1864.2132568359375,1864.2132568359375,1864.2132568359375,803,803,803,1471.1251220703125,1471.1251220703125,1471.1251220703125,803,803,803,1219.912109375,1219.912109375,1219.912109375,803.0,803.0,803.0,1617.1571044921875,1617.1571044921875,1617.1571044921875,803,803,803,1372.909912109375,1372.909912109375,1372.909912109375
8253440.0,805.0,805.0,805.0,1864.0804443359375,1864.0804443359375,1864.0804443359375,805,805,805,1450.81591796875,1450.81591796875,1450.81591796875,805,805,805,1221.3492431640625,1221.3492431640625,1221.3492431640625,805.0,805.0,805.0,1619.890380859375,1619.890380859375,1619.890380859375,805,805,805,1380.087158203125,1380.087158203125,1380.087158203125
8273920.0,807.0,807.0,807.0,1845.0084228515625,1845.0084228515625,1845.0084228515625,807,807,807,1455.5335693359375,1455.5335693359375,1455.5335693359375,807,807,807,1225.127685546875,1225.127685546875,1225.127685546875,807.0,807.0,807.0,1622.0853271484375,1622.0853271484375,1622.0853271484375,807,807,807,1384.1165771484375,1384.1165771484375,1384.1165771484375
8294400.0,809.0,809.0,809.0,1851.41845703125,1851.41845703125,1851.41845703125,809,809,809,1457.8582763671875,1457.8582763671875,1457.8582763671875,809,809,809,1233.46337890625,1233.46337890625,1233.46337890625,809.0,809.0,809.0,1623.5252685546875,1623.5252685546875,1623.5252685546875,809,809,809,1389.8154296875,1389.8154296875,1389.8154296875
8314880.0,811.0,811.0,811.0,1860.083251953125,1860.083251953125,1860.083251953125,811,811,811,1466.9154052734375,1466.9154052734375,1466.9154052734375,811,811,811,1274.0771484375,1274.0771484375,1274.0771484375,811.0,811.0,811.0,1624.1300048828125,1624.1300048828125,1624.1300048828125,811,811,811,1391.5804443359375,1391.5804443359375,1391.5804443359375
8335360.0,813.0,813.0,813.0,1867.794189453125,1867.794189453125,1867.794189453125,813,813,813,1466.2266845703125,1466.2266845703125,1466.2266845703125,813,813,813,1307.3656005859375,1307.3656005859375,1307.3656005859375,813.0,813.0,813.0,1625.8599853515625,1625.8599853515625,1625.8599853515625,813,813,813,1388.6204833984375,1388.6204833984375,1388.6204833984375
8355840.0,815.0,815.0,815.0,1871.3387451171875,1871.3387451171875,1871.3387451171875,815,815,815,1470.5509033203125,1470.5509033203125,1470.5509033203125,815,815,815,1319.1151123046875,1319.1151123046875,1319.1151123046875,815.0,815.0,815.0,1627.598388671875,1627.598388671875,1627.598388671875,815,815,815,1378.191162109375,1378.191162109375,1378.191162109375
8376320.0,817.0,817.0,817.0,1874.87890625,1874.87890625,1874.87890625,817,817,817,1464.974609375,1464.974609375,1464.974609375,817,817,817,1335.7061767578125,1335.7061767578125,1335.7061767578125,817.0,817.0,817.0,1628.9622802734375,1628.9622802734375,1628.9622802734375,817,817,817,1376.53515625,1376.53515625,1376.53515625
8396800.0,819.0,819.0,819.0,1876.872802734375,1876.872802734375,1876.872802734375,819,819,819,1474.3900146484375,1474.3900146484375,1474.3900146484375,819,819,819,1342.114501953125,1342.114501953125,1342.114501953125,819.0,819.0,819.0,1630.9625244140625,1630.9625244140625,1630.9625244140625,819,819,819,1374.549072265625,1374.549072265625,1374.549072265625
8417280.0,821.0,821.0,821.0,1879.97509765625,1879.97509765625,1879.97509765625,821,821,821,1482.1630859375,1482.1630859375,1482.1630859375,821,821,821,1326.1343994140625,1326.1343994140625,1326.1343994140625,821.0,821.0,821.0,1632.4991455078125,1632.4991455078125,1632.4991455078125,821,821,821,1374.549072265625,1374.549072265625,1374.549072265625
8437760.0,823.0,823.0,823.0,1885.0692138671875,1885.0692138671875,1885.0692138671875,823,823,823,1459.2042236328125,1459.2042236328125,1459.2042236328125,823,823,823,1329.07470703125,1329.07470703125,1329.07470703125,823.0,823.0,823.0,1634.9459228515625,1634.9459228515625,1634.9459228515625,823,823,823,1376.1771240234375,1376.1771240234375,1376.1771240234375
8458240.0,825.0,825.0,825.0,1888.9986572265625,1888.9986572265625,1888.9986572265625,825,825,825,1457.7718505859375,1457.7718505859375,1457.7718505859375,825,825,825,1334.381103515625,1334.381103515625,1334.381103515625,825.0,825.0,825.0,1639.247802734375,1639.247802734375,1639.247802734375,825,825,825,1369.7257080078125,1369.7257080078125,1369.7257080078125
8478720.0,827.0,827.0,827.0,1890.081787109375,1890.081787109375,1890.081787109375,827,827,827,1456.794189453125,1456.794189453125,1456.794189453125,827,827,827,1338.5001220703125,1338.5001220703125,1338.5001220703125,827.0,827.0,827.0,1642.000732421875,1642.000732421875,1642.000732421875,827,827,827,1373.328369140625,1373.328369140625,1373.328369140625
8499200.0,829.0,829.0,829.0,1899.0380859375,1899.0380859375,1899.0380859375,829,829,829,1451.599609375,1451.599609375,1451.599609375,829,829,829,1339.7813720703125,1339.7813720703125,1339.7813720703125,829.0,829.0,829.0,1643.250244140625,1643.250244140625,1643.250244140625,829,829,829,1377.6729736328125,1377.6729736328125,1377.6729736328125
8519680.0,831.0,831.0,831.0,1923.146728515625,1923.146728515625,1923.146728515625,831,831,831,1462.732177734375,1462.732177734375,1462.732177734375,831,831,831,1345.515625,1345.515625,1345.515625,831.0,831.0,831.0,1644.42724609375,1644.42724609375,1644.42724609375,831,831,831,1383.5604248046875,1383.5604248046875,1383.5604248046875
8540160.0,833.0,833.0,833.0,1938.51416015625,1938.51416015625,1938.51416015625,833,833,833,1466.9140625,1466.9140625,1466.9140625,833,833,833,1334.6937255859375,1334.6937255859375,1334.6937255859375,833.0,833.0,833.0,1646.212158203125,1646.212158203125,1646.212158203125,833,833,833,1392.5369873046875,1392.5369873046875,1392.5369873046875
8560640.0,835.0,835.0,835.0,1951.697509765625,1951.697509765625,1951.697509765625,835,835,835,1465.10791015625,1465.10791015625,1465.10791015625,835,835,835,1316.4324951171875,1316.4324951171875,1316.4324951171875,835.0,835.0,835.0,1647.224365234375,1647.224365234375,1647.224365234375,835,835,835,1396.325439453125,1396.325439453125,1396.325439453125
8581120.0,837.0,837.0,837.0,1953.48193359375,1953.48193359375,1953.48193359375,837,837,837,1476.3968505859375,1476.3968505859375,1476.3968505859375,837,837,837,1315.5452880859375,1315.5452880859375,1315.5452880859375,837.0,837.0,837.0,1647.4329833984375,1647.4329833984375,1647.4329833984375,837,837,837,1397.794677734375,1397.794677734375,1397.794677734375
8601600.0,839.0,839.0,839.0,1955.0001220703125,1955.0001220703125,1955.0001220703125,839,839,839,1488.477294921875,1488.477294921875,1488.477294921875,839,839,839,1309.6021728515625,1309.6021728515625,1309.6021728515625,839.0,839.0,839.0,1648.327880859375,1648.327880859375,1648.327880859375,839,839,839,1388.0675048828125,1388.0675048828125,1388.0675048828125
8622080.0,841.0,841.0,841.0,1956.5357666015625,1956.5357666015625,1956.5357666015625,841,841,841,1497.517822265625,1497.517822265625,1497.517822265625,841,841,841,1304.6942138671875,1304.6942138671875,1304.6942138671875,841.0,841.0,841.0,1650.212158203125,1650.212158203125,1650.212158203125,841,841,841,1385.6204833984375,1385.6204833984375,1385.6204833984375
8642560.0,843.0,843.0,843.0,1957.927734375,1957.927734375,1957.927734375,843,843,843,1506.2513427734375,1506.2513427734375,1506.2513427734375,843,843,843,1320.95263671875,1320.95263671875,1320.95263671875,843.0,843.0,843.0,1655.03076171875,1655.03076171875,1655.03076171875,843,843,843,1371.052978515625,1371.052978515625,1371.052978515625
8663040.0,845.0,845.0,845.0,1958.98583984375,1958.98583984375,1958.98583984375,845,845,845,1517.7760009765625,1517.7760009765625,1517.7760009765625,845,845,845,1311.671875,1311.671875,1311.671875,845.0,845.0,845.0,1658.521484375,1658.521484375,1658.521484375,845,845,845,1373.2244873046875,1373.2244873046875,1373.2244873046875
8683520.0,847.0,847.0,847.0,1926.8939208984375,1926.8939208984375,1926.8939208984375,847,847,847,1514.17626953125,1514.17626953125,1514.17626953125,847,847,847,1305.318115234375,1305.318115234375,1305.318115234375,847.0,847.0,847.0,1650.6710205078125,1650.6710205078125,1650.6710205078125,847,847,847,1375.420166015625,1375.420166015625,1375.420166015625
8704000.0,849.0,849.0,849.0,1928.50244140625,1928.50244140625,1928.50244140625,849,849,849,1507.211669921875,1507.211669921875,1507.211669921875,849,849,849,1300.467529296875,1300.467529296875,1300.467529296875,849.0,849.0,849.0,1653.0999755859375,1653.0999755859375,1653.0999755859375,849,849,849,1376.948974609375,1376.948974609375,1376.948974609375
8724480.0,851.0,851.0,851.0,1933.568603515625,1933.568603515625,1933.568603515625,851,851,851,1514.8250732421875,1514.8250732421875,1514.8250732421875,851,851,851,1308.4210205078125,1308.4210205078125,1308.4210205078125,851.0,851.0,851.0,1654.086181640625,1654.086181640625,1654.086181640625,851,851,851,1379.2220458984375,1379.2220458984375,1379.2220458984375
8744960.0,853.0,853.0,853.0,1936.5848388671875,1936.5848388671875,1936.5848388671875,853,853,853,1528.543701171875,1528.543701171875,1528.543701171875,853,853,853,1314.6826171875,1314.6826171875,1314.6826171875,853.0,853.0,853.0,1654.71728515625,1654.71728515625,1654.71728515625,853,853,853,1382.196044921875,1382.196044921875,1382.196044921875
8765440.0,855.0,855.0,855.0,1940.321044921875,1940.321044921875,1940.321044921875,855,855,855,1542.029296875,1542.029296875,1542.029296875,855,855,855,1315.0062255859375,1315.0062255859375,1315.0062255859375,855.0,855.0,855.0,1655.032470703125,1655.032470703125,1655.032470703125,855,855,855,1384.689453125,1384.689453125,1384.689453125
8785920.0,857.0,857.0,857.0,1946.00634765625,1946.00634765625,1946.00634765625,857,857,857,1550.7646484375,1550.7646484375,1550.7646484375,857,857,857,1325.3818359375,1325.3818359375,1325.3818359375,857.0,857.0,857.0,1657.0794677734375,1657.0794677734375,1657.0794677734375,857,857,857,1386.8760986328125,1386.8760986328125,1386.8760986328125
8806400.0,859.0,859.0,859.0,1946.6776123046875,1946.6776123046875,1946.6776123046875,859,859,859,1554.9468994140625,1554.9468994140625,1554.9468994140625,859,859,859,1338.551513671875,1338.551513671875,1338.551513671875,859.0,859.0,859.0,1658.3817138671875,1658.3817138671875,1658.3817138671875,859,859,859,1379.40576171875,1379.40576171875,1379.40576171875
8826880.0,861.0,861.0,861.0,1950.4471435546875,1950.4471435546875,1950.4471435546875,861,861,861,1556.8365478515625,1556.8365478515625,1556.8365478515625,861,861,861,1357.809814453125,1357.809814453125,1357.809814453125,861.0,861.0,861.0,1660.4466552734375,1660.4466552734375,1660.4466552734375,861,861,861,1381.170166015625,1381.170166015625,1381.170166015625
8847360.0,863.0,863.0,863.0,1952.79931640625,1952.79931640625,1952.79931640625,863,863,863,1545.9168701171875,1545.9168701171875,1545.9168701171875,863,863,863,1365.434814453125,1365.434814453125,1365.434814453125,863.0,863.0,863.0,1661.5643310546875,1661.5643310546875,1661.5643310546875,863,863,863,1384.0308837890625,1384.0308837890625,1384.0308837890625
8867840.0,865.0,865.0,865.0,1957.478271484375,1957.478271484375,1957.478271484375,865,865,865,1535.1463623046875,1535.1463623046875,1535.1463623046875,865,865,865,1364.898681640625,1364.898681640625,1364.898681640625,865.0,865.0,865.0,1661.7469482421875,1661.7469482421875,1661.7469482421875,865,865,865,1385.598388671875,1385.598388671875,1385.598388671875
8888320.0,867.0,867.0,867.0,1963.1866455078125,1963.1866455078125,1963.1866455078125,867,867,867,1536.82666015625,1536.82666015625,1536.82666015625,867,867,867,1366.399658203125,1366.399658203125,1366.399658203125,867.0,867.0,867.0,1662.9962158203125,1662.9962158203125,1662.9962158203125,867,867,867,1379.5067138671875,1379.5067138671875,1379.5067138671875
8908800.0,869.0,869.0,869.0,1962.42919921875,1962.42919921875,1962.42919921875,869,869,869,1534.04248046875,1534.04248046875,1534.04248046875,869,869,869,1367.95556640625,1367.95556640625,1367.95556640625,869.0,869.0,869.0,1662.6429443359375,1662.6429443359375,1662.6429443359375,869,869,869,1375.0047607421875,1375.0047607421875,1375.0047607421875
8929280.0,871.0,871.0,871.0,1963.5806884765625,1963.5806884765625,1963.5806884765625,871,871,871,1518.1485595703125,1518.1485595703125,1518.1485595703125,871,871,871,1368.377197265625,1368.377197265625,1368.377197265625,871.0,871.0,871.0,1664.398193359375,1664.398193359375,1664.398193359375,871,871,871,1372.90869140625,1372.90869140625,1372.90869140625
8949760.0,873.0,873.0,873.0,1967.7996826171875,1967.7996826171875,1967.7996826171875,873,873,873,1509.2965087890625,1509.2965087890625,1509.2965087890625,873,873,873,1378.75732421875,1378.75732421875,1378.75732421875,873.0,873.0,873.0,1664.62548828125,1664.62548828125,1664.62548828125,873,873,873,1375.0360107421875,1375.0360107421875,1375.0360107421875
8970240.0,875.0,875.0,875.0,1973.0242919921875,1973.0242919921875,1973.0242919921875,875,875,875,1499.6156005859375,1499.6156005859375,1499.6156005859375,875,875,875,1395.12744140625,1395.12744140625,1395.12744140625,875.0,875.0,875.0,1666.5743408203125,1666.5743408203125,1666.5743408203125,875,875,875,1377.145751953125,1377.145751953125,1377.145751953125
8990720.0,877.0,877.0,877.0,1956.71435546875,1956.71435546875,1956.71435546875,877,877,877,1478.909912109375,1478.909912109375,1478.909912109375,877,877,877,1404.5921630859375,1404.5921630859375,1404.5921630859375,877.0,877.0,877.0,1668.521240234375,1668.521240234375,1668.521240234375,877,877,877,1378.790771484375,1378.790771484375,1378.790771484375
9011200.0,879.0,879.0,879.0,1941.450439453125,1941.450439453125,1941.450439453125,879,879,879,1483.44384765625,1483.44384765625,1483.44384765625,879,879,879,1410.6414794921875,1410.6414794921875,1410.6414794921875,879.0,879.0,879.0,1669.61376953125,1669.61376953125,1669.61376953125,879,879,879,1379.7518310546875,1379.7518310546875,1379.7518310546875
9031680.0,881.0,881.0,881.0,1933.4952392578125,1933.4952392578125,1933.4952392578125,881,881,881,1470.2203369140625,1470.2203369140625,1470.2203369140625,881,881,881,1414.8311767578125,1414.8311767578125,1414.8311767578125,881.0,881.0,881.0,1671.1065673828125,1671.1065673828125,1671.1065673828125,881,881,881,1380.204833984375,1380.204833984375,1380.204833984375
9052160.0,883.0,883.0,883.0,1923.6824951171875,1923.6824951171875,1923.6824951171875,883,883,883,1460.277587890625,1460.277587890625,1460.277587890625,883,883,883,1397.93017578125,1397.93017578125,1397.93017578125,883.0,883.0,883.0,1671.9151611328125,1671.9151611328125,1671.9151611328125,883,883,883,1380.47998046875,1380.47998046875,1380.47998046875
9072640.0,885.0,885.0,885.0,1926.56494140625,1926.56494140625,1926.56494140625,885,885,885,1456.4638671875,1456.4638671875,1456.4638671875,885,885,885,1362.8037109375,1362.8037109375,1362.8037109375,885.0,885.0,885.0,1672.409912109375,1672.409912109375,1672.409912109375,885,885,885,1378.9410400390625,1378.9410400390625,1378.9410400390625
9093120.0,887.0,887.0,887.0,1901.879150390625,1901.879150390625,1901.879150390625,887,887,887,1476.2847900390625,1476.2847900390625,1476.2847900390625,887,887,887,1356.1519775390625,1356.1519775390625,1356.1519775390625,887.0,887.0,887.0,1674.2205810546875,1674.2205810546875,1674.2205810546875,887,887,887,1367.91748046875,1367.91748046875,1367.91748046875
9113600.0,889.0,889.0,889.0,1905.705078125,1905.705078125,1905.705078125,889,889,889,1475.698974609375,1475.698974609375,1475.698974609375,889,889,889,1352.892333984375,1352.892333984375,1352.892333984375,889.0,889.0,889.0,1674.453369140625,1674.453369140625,1674.453369140625,889,889,889,1353.173828125,1353.173828125,1353.173828125
9134080.0,891.0,891.0,891.0,1916.0716552734375,1916.0716552734375,1916.0716552734375,891,891,891,1485.53857421875,1485.53857421875,1485.53857421875,891,891,891,1354.1346435546875,1354.1346435546875,1354.1346435546875,891.0,891.0,891.0,1674.676513671875,1674.676513671875,1674.676513671875,891,891,891,1350.5404052734375,1350.5404052734375,1350.5404052734375
9154560.0,893.0,893.0,893.0,1943.798095703125,1943.798095703125,1943.798095703125,893,893,893,1490.8594970703125,1490.8594970703125,1490.8594970703125,893,893,893,1357.09423828125,1357.09423828125,1357.09423828125,893.0,893.0,893.0,1675.4696044921875,1675.4696044921875,1675.4696044921875,893,893,893,1354.886474609375,1354.886474609375,1354.886474609375
9175040.0,895.0,895.0,895.0,1970.64697265625,1970.64697265625,1970.64697265625,895,895,895,1499.1051025390625,1499.1051025390625,1499.1051025390625,895,895,895,1360.0086669921875,1360.0086669921875,1360.0086669921875,895.0,895.0,895.0,1676.05712890625,1676.05712890625,1676.05712890625,895,895,895,1373.2064208984375,1373.2064208984375,1373.2064208984375
9195520.0,897.0,897.0,897.0,1985.512939453125,1985.512939453125,1985.512939453125,897,897,897,1504.4107666015625,1504.4107666015625,1504.4107666015625,897,897,897,1364.9449462890625,1364.9449462890625,1364.9449462890625,897.0,897.0,897.0,1676.58984375,1676.58984375,1676.58984375,897,897,897,1370.0675048828125,1370.0675048828125,1370.0675048828125
9216000.0,899.0,899.0,899.0,1990.256103515625,1990.256103515625,1990.256103515625,899,899,899,1510.7965087890625,1510.7965087890625,1510.7965087890625,899,899,899,1368.185546875,1368.185546875,1368.185546875,899.0,899.0,899.0,1676.9381103515625,1676.9381103515625,1676.9381103515625,899,899,899,1372.6007080078125,1372.6007080078125,1372.6007080078125
9236480.0,901.0,901.0,901.0,1990.7994384765625,1990.7994384765625,1990.7994384765625,901,901,901,1518.031982421875,1518.031982421875,1518.031982421875,901,901,901,1364.7340087890625,1364.7340087890625,1364.7340087890625,901.0,901.0,901.0,1677.289306640625,1677.289306640625,1677.289306640625,901,901,901,1376.408935546875,1376.408935546875,1376.408935546875
9256960.0,903.0,903.0,903.0,1976.2589111328125,1976.2589111328125,1976.2589111328125,903,903,903,1524.500732421875,1524.500732421875,1524.500732421875,903,903,903,1361.4425048828125,1361.4425048828125,1361.4425048828125,903.0,903.0,903.0,1677.3155517578125,1677.3155517578125,1677.3155517578125,903,903,903,1383.6976318359375,1383.6976318359375,1383.6976318359375
9277440.0,905.0,905.0,905.0,1958.81982421875,1958.81982421875,1958.81982421875,905,905,905,1528.9901123046875,1528.9901123046875,1528.9901123046875,905,905,905,1369.2049560546875,1369.2049560546875,1369.2049560546875,905.0,905.0,905.0,1678.564453125,1678.564453125,1678.564453125,905,905,905,1385.969482421875,1385.969482421875,1385.969482421875
9297920.0,907.0,907.0,907.0,1962.347412109375,1962.347412109375,1962.347412109375,907,907,907,1521.0169677734375,1521.0169677734375,1521.0169677734375,907,907,907,1373.4957275390625,1373.4957275390625,1373.4957275390625,907.0,907.0,907.0,1680.8602294921875,1680.8602294921875,1680.8602294921875,907,907,907,1387.2371826171875,1387.2371826171875,1387.2371826171875
9318400.0,909.0,909.0,909.0,1959.594482421875,1959.594482421875,1959.594482421875,909,909,909,1522.9788818359375,1522.9788818359375,1522.9788818359375,909,909,909,1375.068603515625,1375.068603515625,1375.068603515625,909.0,909.0,909.0,1680.6961669921875,1680.6961669921875,1680.6961669921875,909,909,909,1388.773681640625,1388.773681640625,1388.773681640625
9338880.0,911.0,911.0,911.0,1963.6961669921875,1963.6961669921875,1963.6961669921875,911,911,911,1525.443359375,1525.443359375,1525.443359375,911,911,911,1377.5994873046875,1377.5994873046875,1377.5994873046875,911.0,911.0,911.0,1681.39208984375,1681.39208984375,1681.39208984375,911,911,911,1391.2313232421875,1391.2313232421875,1391.2313232421875
9359360.0,913.0,913.0,913.0,1966.232421875,1966.232421875,1966.232421875,913,913,913,1532.1400146484375,1532.1400146484375,1532.1400146484375,913,913,913,1381.654541015625,1381.654541015625,1381.654541015625,913.0,913.0,913.0,1682.0419921875,1682.0419921875,1682.0419921875,913,913,913,1392.5111083984375,1392.5111083984375,1392.5111083984375
9379840.0,915.0,915.0,915.0,1970.603271484375,1970.603271484375,1970.603271484375,915,915,915,1541.82421875,1541.82421875,1541.82421875,915,915,915,1390.7415771484375,1390.7415771484375,1390.7415771484375,915.0,915.0,915.0,1681.911865234375,1681.911865234375,1681.911865234375,915,915,915,1396.5067138671875,1396.5067138671875,1396.5067138671875
9400320.0,917.0,917.0,917.0,1974.2257080078125,1974.2257080078125,1974.2257080078125,917,917,917,1523.1015625,1523.1015625,1523.1015625,917,917,917,1392.238037109375,1392.238037109375,1392.238037109375,917.0,917.0,917.0,1681.9403076171875,1681.9403076171875,1681.9403076171875,917,917,917,1399.6011962890625,1399.6011962890625,1399.6011962890625
9420800.0,919.0,919.0,919.0,1979.5142822265625,1979.5142822265625,1979.5142822265625,919,919,919,1531.7037353515625,1531.7037353515625,1531.7037353515625,919,919,919,1395.3453369140625,1395.3453369140625,1395.3453369140625,919.0,919.0,919.0,1682.57275390625,1682.57275390625,1682.57275390625,919,919,919,1401.573974609375,1401.573974609375,1401.573974609375
9441280.0,921.0,921.0,921.0,1981.6341552734375,1981.6341552734375,1981.6341552734375,921,921,921,1515.8968505859375,1515.8968505859375,1515.8968505859375,921,921,921,1400.7847900390625,1400.7847900390625,1400.7847900390625,921.0,921.0,921.0,1682.79931640625,1682.79931640625,1682.79931640625,921,921,921,1403.079345703125,1403.079345703125,1403.079345703125
9461760.0,923.0,923.0,923.0,1983.16259765625,1983.16259765625,1983.16259765625,923,923,923,1521.82373046875,1521.82373046875,1521.82373046875,923,923,923,1409.8160400390625,1409.8160400390625,1409.8160400390625,923.0,923.0,923.0,1683.16064453125,1683.16064453125,1683.16064453125,923,923,923,1404.6619873046875,1404.6619873046875,1404.6619873046875
9482240.0,925.0,925.0,925.0,1970.54248046875,1970.54248046875,1970.54248046875,925,925,925,1527.10205078125,1527.10205078125,1527.10205078125,925,925,925,1413.1190185546875,1413.1190185546875,1413.1190185546875,925.0,925.0,925.0,1682.5185546875,1682.5185546875,1682.5185546875,925,925,925,1406.564453125,1406.564453125,1406.564453125
9502720.0,927.0,927.0,927.0,1975.419921875,1975.419921875,1975.419921875,927,927,927,1516.5875244140625,1516.5875244140625,1516.5875244140625,927,927,927,1416.4080810546875,1416.4080810546875,1416.4080810546875,927.0,927.0,927.0,1682.896240234375,1682.896240234375,1682.896240234375,927,927,927,1408.7593994140625,1408.7593994140625,1408.7593994140625
9523200.0,929.0,929.0,929.0,1985.414794921875,1985.414794921875,1985.414794921875,929,929,929,1525.6280517578125,1525.6280517578125,1525.6280517578125,929,929,929,1405.328857421875,1405.328857421875,1405.328857421875,929.0,929.0,929.0,1683.9017333984375,1683.9017333984375,1683.9017333984375,929,929,929,1411.1497802734375,1411.1497802734375,1411.1497802734375
9543680.0,931.0,931.0,931.0,1987.501953125,1987.501953125,1987.501953125,931,931,931,1515.447265625,1515.447265625,1515.447265625,931,931,931,1406.423828125,1406.423828125,1406.423828125,931.0,931.0,931.0,1679.2003173828125,1679.2003173828125,1679.2003173828125,931,931,931,1412.6356201171875,1412.6356201171875,1412.6356201171875
9564160.0,933.0,933.0,933.0,1971.13916015625,1971.13916015625,1971.13916015625,933,933,933,1519.168212890625,1519.168212890625,1519.168212890625,933,933,933,1407.8936767578125,1407.8936767578125,1407.8936767578125,933.0,933.0,933.0,1679.6063232421875,1679.6063232421875,1679.6063232421875,933,933,933,1409.922607421875,1409.922607421875,1409.922607421875
