"Step","dflex_hopper_4 - train_return","dflex_hopper_4 - train_return__MIN","dflex_hopper_4 - train_return__MAX","dflex_hopper_3 - train_return","dflex_hopper_3 - train_return__MIN","dflex_hopper_3 - train_return__MAX","dflex_hopper_2 - train_return","dflex_hopper_2 - train_return__MIN","dflex_hopper_2 - train_return__MAX","dflex_hopper_1 - train_return","dflex_hopper_1 - train_return__MIN","dflex_hopper_1 - train_return__MAX","dflex_hopper_0 - train_return","dflex_hopper_0 - train_return__MIN","dflex_hopper_0 - train_return__MAX"
"28936","39.73542404174805","39.73542404174805","39.73542404174805","-31.318561553955078","-31.318561553955078","-31.318561553955078","","","","39.26337814331055","39.26337814331055","39.26337814331055","35.678611755371094","35.678611755371094","35.678611755371094"
"29064","39.89013671875","39.89013671875","39.89013671875","","","","5.842325210571289","5.842325210571289","5.842325210571289","39.32515335083008","39.32515335083008","39.32515335083008","36.210506439208984","36.210506439208984","36.210506439208984"
"29192","40.2874755859375","40.2874755859375","40.2874755859375","-30.649715423583984","-30.649715423583984","-30.649715423583984","","","","","","","36.63022232055664","36.63022232055664","36.63022232055664"
"29320","40.822025299072266","40.822025299072266","40.822025299072266","-30.090648651123047","-30.090648651123047","-30.090648651123047","","","","","","","37.53352355957031","37.53352355957031","37.53352355957031"
"29448","","","","","","","6.087980270385742","6.087980270385742","6.087980270385742","40.41558074951172","40.41558074951172","40.41558074951172","38.1785774230957","38.1785774230957","38.1785774230957"
"29576","41.47171401977539","41.47171401977539","41.47171401977539","-29.633026123046875","-29.633026123046875","-29.633026123046875","","","","","","","39.12686538696289","39.12686538696289","39.12686538696289"
"29704","","","","","","","","","","40.62602996826172","40.62602996826172","40.62602996826172","39.73938751220703","39.73938751220703","39.73938751220703"
"29832","42.3826904296875","42.3826904296875","42.3826904296875","","","","6.448737144470215","6.448737144470215","6.448737144470215","41.29083251953125","41.29083251953125","41.29083251953125","40.29631423950195","40.29631423950195","40.29631423950195"
"29960","43.58684158325195","43.58684158325195","43.58684158325195","-29.090572357177734","-29.090572357177734","-29.090572357177734","","","","42.06235885620117","42.06235885620117","42.06235885620117","40.783416748046875","40.783416748046875","40.783416748046875"
"30088","43.946533203125","43.946533203125","43.946533203125","-27.931243896484375","-27.931243896484375","-27.931243896484375","","","","42.30519485473633","42.30519485473633","42.30519485473633","42.34248352050781","42.34248352050781","42.34248352050781"
"30216","44.48309326171875","44.48309326171875","44.48309326171875","-26.83019256591797","-26.83019256591797","-26.83019256591797","6.727621078491211","6.727621078491211","6.727621078491211","42.6857795715332","42.6857795715332","42.6857795715332","42.79905319213867","42.79905319213867","42.79905319213867"
"30344","","","","","","","","","","43.062557220458984","43.062557220458984","43.062557220458984","43.138519287109375","43.138519287109375","43.138519287109375"
"30472","45.048484802246094","45.048484802246094","45.048484802246094","-25.635961532592773","-25.635961532592773","-25.635961532592773","6.911652088165283","6.911652088165283","6.911652088165283","43.40970230102539","43.40970230102539","43.40970230102539","43.77626419067383","43.77626419067383","43.77626419067383"
"30600","45.86261749267578","45.86261749267578","45.86261749267578","-24.41481590270996","-24.41481590270996","-24.41481590270996","","","","44.076866149902344","44.076866149902344","44.076866149902344","44.05524444580078","44.05524444580078","44.05524444580078"
"30728","45.96809387207031","45.96809387207031","45.96809387207031","-23.711971282958984","-23.711971282958984","-23.711971282958984","7.070208549499512","7.070208549499512","7.070208549499512","44.64299774169922","44.64299774169922","44.64299774169922","44.84941482543945","44.84941482543945","44.84941482543945"
"30856","46.00843811035156","46.00843811035156","46.00843811035156","-23.07305145263672","-23.07305145263672","-23.07305145263672","","","","45.01014709472656","45.01014709472656","45.01014709472656","46.28445816040039","46.28445816040039","46.28445816040039"
"30984","","","","-22.395015716552734","-22.395015716552734","-22.395015716552734","","","","45.72346496582031","45.72346496582031","45.72346496582031","46.59614944458008","46.59614944458008","46.59614944458008"
"31112","46.26585006713867","46.26585006713867","46.26585006713867","-21.15569305419922","-21.15569305419922","-21.15569305419922","7.802526473999023","7.802526473999023","7.802526473999023","46.68870544433594","46.68870544433594","46.68870544433594","46.83852005004883","46.83852005004883","46.83852005004883"
"31240","","","","-20.085582733154297","-20.085582733154297","-20.085582733154297","8.332265853881836","8.332265853881836","8.332265853881836","47.75453567504883","47.75453567504883","47.75453567504883","","",""
"31368","46.33720779418945","46.33720779418945","46.33720779418945","-19.086835861206055","-19.086835861206055","-19.086835861206055","8.686690330505371","8.686690330505371","8.686690330505371","48.856990814208984","48.856990814208984","48.856990814208984","","",""
"31496","46.5892219543457","46.5892219543457","46.5892219543457","-16.791780471801758","-16.791780471801758","-16.791780471801758","9.337248802185059","9.337248802185059","9.337248802185059","49.588592529296875","49.588592529296875","49.588592529296875","","",""
"31624","46.72835159301758","46.72835159301758","46.72835159301758","-15.239081382751465","-15.239081382751465","-15.239081382751465","9.614850044250488","9.614850044250488","9.614850044250488","50.24729537963867","50.24729537963867","50.24729537963867","","",""
"31752","","","","-13.53978157043457","-13.53978157043457","-13.53978157043457","9.87298583984375","9.87298583984375","9.87298583984375","","","","47.04998016357422","47.04998016357422","47.04998016357422"
"31880","46.87916946411133","46.87916946411133","46.87916946411133","-12.34854507446289","-12.34854507446289","-12.34854507446289","10.245036125183105","10.245036125183105","10.245036125183105","","","","47.994441986083984","47.994441986083984","47.994441986083984"
"32008","","","","-10.235095024108887","-10.235095024108887","-10.235095024108887","10.658509254455566","10.658509254455566","10.658509254455566","50.86907196044922","50.86907196044922","50.86907196044922","","",""
"32136","46.965335845947266","46.965335845947266","46.965335845947266","-8.028498649597168","-8.028498649597168","-8.028498649597168","","","","","","","","",""
"32264","47.157806396484375","47.157806396484375","47.157806396484375","-6.643688201904297","-6.643688201904297","-6.643688201904297","11.188458442687988","11.188458442687988","11.188458442687988","51.56472396850586","51.56472396850586","51.56472396850586","48.13839340209961","48.13839340209961","48.13839340209961"
"32392","","","","-5.2127909660339355","-5.2127909660339355","-5.2127909660339355","11.845026969909668","11.845026969909668","11.845026969909668","52.78110885620117","52.78110885620117","52.78110885620117","48.38629150390625","48.38629150390625","48.38629150390625"
"32520","47.352783203125","47.352783203125","47.352783203125","-4.662307262420654","-4.662307262420654","-4.662307262420654","13.455202102661133","13.455202102661133","13.455202102661133","","","","","",""
"32648","47.845096588134766","47.845096588134766","47.845096588134766","-3.578199625015259","-3.578199625015259","-3.578199625015259","13.930033683776855","13.930033683776855","13.930033683776855","","","","","",""
"32776","","","","-2.4748408794403076","-2.4748408794403076","-2.4748408794403076","14.23080062866211","14.23080062866211","14.23080062866211","","","","","",""
"32904","48.024906158447266","48.024906158447266","48.024906158447266","-2.0266265869140625","-2.0266265869140625","-2.0266265869140625","14.535980224609375","14.535980224609375","14.535980224609375","52.82979202270508","52.82979202270508","52.82979202270508","","",""
"33032","48.311546325683594","48.311546325683594","48.311546325683594","-4.5947136878967285","-4.5947136878967285","-4.5947136878967285","15.832672119140625","15.832672119140625","15.832672119140625","","","","48.623504638671875","48.623504638671875","48.623504638671875"
"33160","","","","-4.06104040145874","-4.06104040145874","-4.06104040145874","16.46308708190918","16.46308708190918","16.46308708190918","53.53569030761719","53.53569030761719","53.53569030761719","48.82737731933594","48.82737731933594","48.82737731933594"
"33288","48.95123291015625","48.95123291015625","48.95123291015625","","","","16.829063415527344","16.829063415527344","16.829063415527344","53.88142013549805","53.88142013549805","53.88142013549805","49.15699005126953","49.15699005126953","49.15699005126953"
"33416","49.33602523803711","49.33602523803711","49.33602523803711","","","","17.04115867614746","17.04115867614746","17.04115867614746","","","","","",""
"33544","49.505496978759766","49.505496978759766","49.505496978759766","-3.4229443073272705","-3.4229443073272705","-3.4229443073272705","17.456327438354492","17.456327438354492","17.456327438354492","","","","49.261688232421875","49.261688232421875","49.261688232421875"
"33672","50.08421325683594","50.08421325683594","50.08421325683594","-2.873286008834839","-2.873286008834839","-2.873286008834839","17.928640365600586","17.928640365600586","17.928640365600586","","","","","",""
"33800","","","","","","","","","","54.6826057434082","54.6826057434082","54.6826057434082","49.50519561767578","49.50519561767578","49.50519561767578"
"33928","","","","","","","18.30636215209961","18.30636215209961","18.30636215209961","","","","","",""
"34056","","","","-1.047717571258545","-1.047717571258545","-1.047717571258545","","","","","","","49.680599212646484","49.680599212646484","49.680599212646484"
"34184","50.99098205566406","50.99098205566406","50.99098205566406","0.06525817513465881","0.06525817513465881","0.06525817513465881","","","","","","","","",""
"34312","51.193626403808594","51.193626403808594","51.193626403808594","","","","","","","55.378055572509766","55.378055572509766","55.378055572509766","49.85830307006836","49.85830307006836","49.85830307006836"
"34440","51.22224426269531","51.22224426269531","51.22224426269531","","","","","","","56.26448440551758","56.26448440551758","56.26448440551758","50.31697082519531","50.31697082519531","50.31697082519531"
"34568","","","","0.6693691611289978","0.6693691611289978","0.6693691611289978","","","","56.95123291015625","56.95123291015625","56.95123291015625","50.6934814453125","50.6934814453125","50.6934814453125"
"34696","51.565467834472656","51.565467834472656","51.565467834472656","","","","","","","57.62666702270508","57.62666702270508","57.62666702270508","50.71214294433594","50.71214294433594","50.71214294433594"
"34824","52.36616516113281","52.36616516113281","52.36616516113281","","","","","","","57.91129684448242","57.91129684448242","57.91129684448242","50.77959060668945","50.77959060668945","50.77959060668945"
"34952","52.93728256225586","52.93728256225586","52.93728256225586","","","","","","","58.57172775268555","58.57172775268555","58.57172775268555","50.85372543334961","50.85372543334961","50.85372543334961"
"35080","53.99388885498047","53.99388885498047","53.99388885498047","","","","18.729843139648438","18.729843139648438","18.729843139648438","","","","50.96718215942383","50.96718215942383","50.96718215942383"
"35208","54.19768524169922","54.19768524169922","54.19768524169922","1.3438670635223389","1.3438670635223389","1.3438670635223389","","","","","","","51.031063079833984","51.031063079833984","51.031063079833984"
"35336","54.34819793701172","54.34819793701172","54.34819793701172","4.0023016929626465","4.0023016929626465","4.0023016929626465","19.050556182861328","19.050556182861328","19.050556182861328","59.22724914550781","59.22724914550781","59.22724914550781","51.236698150634766","51.236698150634766","51.236698150634766"
