Step,TDMPC_AnymalEnv_sweep_4 - _step,TDMPC_AnymalEnv_sweep_4 - _step__MIN,TDMPC_AnymalEnv_sweep_4 - _step__MAX,TDMPC_AnymalEnv_sweep_4 - train/episode_reward,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_3 - _step,TDMPC_AnymalEnv_sweep_3 - _step__MIN,TDMPC_AnymalEnv_sweep_3 - _step__MAX,TDMPC_AnymalEnv_sweep_3 - train/episode_reward,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_0 - _step,TDMPC_AnymalEnv_sweep_0 - _step__MIN,TDMPC_AnymalEnv_sweep_0 - _step__MAX,TDMPC_AnymalEnv_sweep_0 - train/episode_reward,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_2 - _step,TDMPC_AnymalEnv_sweep_2 - _step__MIN,TDMPC_AnymalEnv_sweep_2 - _step__MAX,TDMPC_AnymalEnv_sweep_2 - train/episode_reward,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_1 - _step,TDMPC_AnymalEnv_sweep_1 - _step__MIN,TDMPC_AnymalEnv_sweep_1 - _step__MAX,TDMPC_AnymalEnv_sweep_1 - train/episode_reward,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MAX
30405973,4453.0,4453.0,4453.0,11361.09375,11361.09375,11361.09375,4453.0,4453.0,4453.0,11352.408203125,11352.408203125,11352.408203125,4453.0,4453.0,4453.0,10038.9169921875,10038.9169921875,10038.9169921875,4453.0,4453.0,4453.0,10996.392578125,10996.392578125,10996.392578125,4453,4453,4453,12227.1787109375,12227.1787109375,12227.1787109375
30412800,4454.0,4454.0,4454.0,11367.9833984375,11367.9833984375,11367.9833984375,4454.0,4454.0,4454.0,11394.0751953125,11394.0751953125,11394.0751953125,4454.0,4454.0,4454.0,10045.6103515625,10045.6103515625,10045.6103515625,4454.0,4454.0,4454.0,11044.9873046875,11044.9873046875,11044.9873046875,4454,4454,4454,12227.3369140625,12227.3369140625,12227.3369140625
30419627,4455.0,4455.0,4455.0,11309.583984375,11309.583984375,11309.583984375,4455.0,4455.0,4455.0,11483.41015625,11483.41015625,11483.41015625,4455.0,4455.0,4455.0,10070.701171875,10070.701171875,10070.701171875,4455.0,4455.0,4455.0,11075.3798828125,11075.3798828125,11075.3798828125,4455,4455,4455,12230.263671875,12230.263671875,12230.263671875
30426453,4456.0,4456.0,4456.0,11317.802734375,11317.802734375,11317.802734375,4456.0,4456.0,4456.0,11490.2294921875,11490.2294921875,11490.2294921875,4456.0,4456.0,4456.0,10088.466796875,10088.466796875,10088.466796875,4456.0,4456.0,4456.0,11086.8251953125,11086.8251953125,11086.8251953125,4456,4456,4456,12231.0908203125,12231.0908203125,12231.0908203125
30433280,4457.0,4457.0,4457.0,11333.66015625,11333.66015625,11333.66015625,4457.0,4457.0,4457.0,11517.611328125,11517.611328125,11517.611328125,4457.0,4457.0,4457.0,10116.48828125,10116.48828125,10116.48828125,4457.0,4457.0,4457.0,11096.76953125,11096.76953125,11096.76953125,4457,4457,4457,12228.81640625,12228.81640625,12228.81640625
30440107,4458.0,4458.0,4458.0,11290.544921875,11290.544921875,11290.544921875,4458.0,4458.0,4458.0,11538.330078125,11538.330078125,11538.330078125,4458.0,4458.0,4458.0,10180.630859375,10180.630859375,10180.630859375,4458.0,4458.0,4458.0,11116.455078125,11116.455078125,11116.455078125,4458,4458,4458,12225.2568359375,12225.2568359375,12225.2568359375
30446933,4459.0,4459.0,4459.0,11303.939453125,11303.939453125,11303.939453125,4459.0,4459.0,4459.0,11564.1748046875,11564.1748046875,11564.1748046875,4459.0,4459.0,4459.0,10184.390625,10184.390625,10184.390625,4459.0,4459.0,4459.0,11129.5400390625,11129.5400390625,11129.5400390625,4459,4459,4459,12223.30078125,12223.30078125,12223.30078125
30453760,4460.0,4460.0,4460.0,11306.6259765625,11306.6259765625,11306.6259765625,4460.0,4460.0,4460.0,11595.58203125,11595.58203125,11595.58203125,4460.0,4460.0,4460.0,10198.5751953125,10198.5751953125,10198.5751953125,4460.0,4460.0,4460.0,11156.9794921875,11156.9794921875,11156.9794921875,4460,4460,4460,12222.9755859375,12222.9755859375,12222.9755859375
30460587,4461.0,4461.0,4461.0,11310.2099609375,11310.2099609375,11310.2099609375,4461.0,4461.0,4461.0,11633.3525390625,11633.3525390625,11633.3525390625,4461.0,4461.0,4461.0,10212.33203125,10212.33203125,10212.33203125,4461.0,4461.0,4461.0,11177.19140625,11177.19140625,11177.19140625,4461,4461,4461,12220.015625,12220.015625,12220.015625
30467413,4462.0,4462.0,4462.0,11326.8359375,11326.8359375,11326.8359375,4462.0,4462.0,4462.0,11666.474609375,11666.474609375,11666.474609375,4462.0,4462.0,4462.0,10233.3359375,10233.3359375,10233.3359375,4462.0,4462.0,4462.0,11191.740234375,11191.740234375,11191.740234375,4462,4462,4462,12210.947265625,12210.947265625,12210.947265625
30474240,4463.0,4463.0,4463.0,11336.1533203125,11336.1533203125,11336.1533203125,4463.0,4463.0,4463.0,11731.2255859375,11731.2255859375,11731.2255859375,4463.0,4463.0,4463.0,10277.4619140625,10277.4619140625,10277.4619140625,4463.0,4463.0,4463.0,11198.427734375,11198.427734375,11198.427734375,4463,4463,4463,12195.2119140625,12195.2119140625,12195.2119140625
30481067,4464.0,4464.0,4464.0,11358.05078125,11358.05078125,11358.05078125,4464.0,4464.0,4464.0,11746.640625,11746.640625,11746.640625,4464.0,4464.0,4464.0,10327.6044921875,10327.6044921875,10327.6044921875,4464.0,4464.0,4464.0,11204.5361328125,11204.5361328125,11204.5361328125,4464,4464,4464,12187.09765625,12187.09765625,12187.09765625
30487893,4465.0,4465.0,4465.0,11381.630859375,11381.630859375,11381.630859375,4465.0,4465.0,4465.0,11678.2451171875,11678.2451171875,11678.2451171875,4465.0,4465.0,4465.0,10397.857421875,10397.857421875,10397.857421875,4465.0,4465.0,4465.0,11206.546875,11206.546875,11206.546875,4465,4465,4465,12177.34765625,12177.34765625,12177.34765625
30494720,4466.0,4466.0,4466.0,11406.228515625,11406.228515625,11406.228515625,4466.0,4466.0,4466.0,11709.318359375,11709.318359375,11709.318359375,4466.0,4466.0,4466.0,10451.91015625,10451.91015625,10451.91015625,4466.0,4466.0,4466.0,11214.3447265625,11214.3447265625,11214.3447265625,4466,4466,4466,12165.6259765625,12165.6259765625,12165.6259765625
30501547,4467.0,4467.0,4467.0,11417.875,11417.875,11417.875,4467.0,4467.0,4467.0,11731.0205078125,11731.0205078125,11731.0205078125,4467.0,4467.0,4467.0,10461.51953125,10461.51953125,10461.51953125,4467.0,4467.0,4467.0,11216.953125,11216.953125,11216.953125,4467,4467,4467,12162.9033203125,12162.9033203125,12162.9033203125
30508373,4468.0,4468.0,4468.0,11319.349609375,11319.349609375,11319.349609375,4468.0,4468.0,4468.0,11748.3125,11748.3125,11748.3125,4468.0,4468.0,4468.0,10466.2939453125,10466.2939453125,10466.2939453125,4468.0,4468.0,4468.0,11229.640625,11229.640625,11229.640625,4468,4468,4468,12165.357421875,12165.357421875,12165.357421875
30515200,4469.0,4469.0,4469.0,11322.2412109375,11322.2412109375,11322.2412109375,4469.0,4469.0,4469.0,11776.2783203125,11776.2783203125,11776.2783203125,4469.0,4469.0,4469.0,10482.25390625,10482.25390625,10482.25390625,4469.0,4469.0,4469.0,11240.423828125,11240.423828125,11240.423828125,4469,4469,4469,12166.076171875,12166.076171875,12166.076171875
30522027,4470.0,4470.0,4470.0,11329.6923828125,11329.6923828125,11329.6923828125,4470.0,4470.0,4470.0,11808.9794921875,11808.9794921875,11808.9794921875,4470.0,4470.0,4470.0,10497.7119140625,10497.7119140625,10497.7119140625,4470.0,4470.0,4470.0,11252.5537109375,11252.5537109375,11252.5537109375,4470,4470,4470,12176.3076171875,12176.3076171875,12176.3076171875
30528853,4471.0,4471.0,4471.0,11333.607421875,11333.607421875,11333.607421875,4471.0,4471.0,4471.0,11713.7109375,11713.7109375,11713.7109375,4471.0,4471.0,4471.0,10527.4189453125,10527.4189453125,10527.4189453125,4471.0,4471.0,4471.0,11257.1796875,11257.1796875,11257.1796875,4471,4471,4471,12191.8046875,12191.8046875,12191.8046875
30535680,4472.0,4472.0,4472.0,11345.7783203125,11345.7783203125,11345.7783203125,4472.0,4472.0,4472.0,11626.322265625,11626.322265625,11626.322265625,4472.0,4472.0,4472.0,10569.0673828125,10569.0673828125,10569.0673828125,4472.0,4472.0,4472.0,11256.3857421875,11256.3857421875,11256.3857421875,4472,4472,4472,12199.3017578125,12199.3017578125,12199.3017578125
30542507,4473.0,4473.0,4473.0,11355.9638671875,11355.9638671875,11355.9638671875,4473.0,4473.0,4473.0,11010.02734375,11010.02734375,11010.02734375,4473.0,4473.0,4473.0,10639.5673828125,10639.5673828125,10639.5673828125,4473.0,4473.0,4473.0,11259.97265625,11259.97265625,11259.97265625,4473,4473,4473,12214.74609375,12214.74609375,12214.74609375
30549333,4474.0,4474.0,4474.0,11364.9326171875,11364.9326171875,11364.9326171875,4474.0,4474.0,4474.0,10502.6787109375,10502.6787109375,10502.6787109375,4474.0,4474.0,4474.0,10678.1220703125,10678.1220703125,10678.1220703125,4474.0,4474.0,4474.0,11259.5380859375,11259.5380859375,11259.5380859375,4474,4474,4474,12229.6171875,12229.6171875,12229.6171875
30556160,4475.0,4475.0,4475.0,11373.982421875,11373.982421875,11373.982421875,4475.0,4475.0,4475.0,10299.6416015625,10299.6416015625,10299.6416015625,4475.0,4475.0,4475.0,10686.4306640625,10686.4306640625,10686.4306640625,4475.0,4475.0,4475.0,11258.451171875,11258.451171875,11258.451171875,4475,4475,4475,12236.4619140625,12236.4619140625,12236.4619140625
30562987,4476.0,4476.0,4476.0,11382.662109375,11382.662109375,11382.662109375,4476.0,4476.0,4476.0,9830.205078125,9830.205078125,9830.205078125,4476.0,4476.0,4476.0,10695.916015625,10695.916015625,10695.916015625,4476.0,4476.0,4476.0,11261.162109375,11261.162109375,11261.162109375,4476,4476,4476,12240.8349609375,12240.8349609375,12240.8349609375
30569813,4477.0,4477.0,4477.0,11385.5419921875,11385.5419921875,11385.5419921875,4477.0,4477.0,4477.0,9456.375,9456.375,9456.375,4477.0,4477.0,4477.0,10710.3095703125,10710.3095703125,10710.3095703125,4477.0,4477.0,4477.0,11261.0146484375,11261.0146484375,11261.0146484375,4477,4477,4477,12243.08203125,12243.08203125,12243.08203125
30576640,4478.0,4478.0,4478.0,11387.5869140625,11387.5869140625,11387.5869140625,4478.0,4478.0,4478.0,9043.9990234375,9043.9990234375,9043.9990234375,4478.0,4478.0,4478.0,10731.3662109375,10731.3662109375,10731.3662109375,4478.0,4478.0,4478.0,11259.09375,11259.09375,11259.09375,4478,4478,4478,12248.6025390625,12248.6025390625,12248.6025390625
30583467,4479.0,4479.0,4479.0,11390.205078125,11390.205078125,11390.205078125,4479.0,4479.0,4479.0,8785.0849609375,8785.0849609375,8785.0849609375,4479.0,4479.0,4479.0,10744.884765625,10744.884765625,10744.884765625,4479.0,4479.0,4479.0,11258.98828125,11258.98828125,11258.98828125,4479,4479,4479,12251.291015625,12251.291015625,12251.291015625
30590293,4480.0,4480.0,4480.0,11395.1435546875,11395.1435546875,11395.1435546875,4480.0,4480.0,4480.0,7757.9853515625,7757.9853515625,7757.9853515625,4480.0,4480.0,4480.0,10758.607421875,10758.607421875,10758.607421875,4480.0,4480.0,4480.0,11263.7099609375,11263.7099609375,11263.7099609375,4480,4480,4480,12251.8876953125,12251.8876953125,12251.8876953125
30597120,4481.0,4481.0,4481.0,11396.953125,11396.953125,11396.953125,4481.0,4481.0,4481.0,7345.55029296875,7345.55029296875,7345.55029296875,4481.0,4481.0,4481.0,10770.1923828125,10770.1923828125,10770.1923828125,4481.0,4481.0,4481.0,11160.1259765625,11160.1259765625,11160.1259765625,4481,4481,4481,12256.3798828125,12256.3798828125,12256.3798828125
30603947,4482.0,4482.0,4482.0,11403.0,11403.0,11403.0,4482.0,4482.0,4482.0,7148.982421875,7148.982421875,7148.982421875,4482.0,4482.0,4482.0,10781.6669921875,10781.6669921875,10781.6669921875,4482.0,4482.0,4482.0,11176.0458984375,11176.0458984375,11176.0458984375,4482,4482,4482,12259.853515625,12259.853515625,12259.853515625
30610773,4483.0,4483.0,4483.0,11408.046875,11408.046875,11408.046875,4483.0,4483.0,4483.0,6776.36376953125,6776.36376953125,6776.36376953125,4483.0,4483.0,4483.0,10780.9931640625,10780.9931640625,10780.9931640625,4483.0,4483.0,4483.0,11182.7470703125,11182.7470703125,11182.7470703125,4483,4483,4483,12264.0048828125,12264.0048828125,12264.0048828125
30617600,4484.0,4484.0,4484.0,11414.263671875,11414.263671875,11414.263671875,4484.0,4484.0,4484.0,6452.30224609375,6452.30224609375,6452.30224609375,4484.0,4484.0,4484.0,10780.2021484375,10780.2021484375,10780.2021484375,4484.0,4484.0,4484.0,11196.9033203125,11196.9033203125,11196.9033203125,4484,4484,4484,12265.9482421875,12265.9482421875,12265.9482421875
30624427,4485.0,4485.0,4485.0,11420.69140625,11420.69140625,11420.69140625,4485.0,4485.0,4485.0,5942.57421875,5942.57421875,5942.57421875,4485.0,4485.0,4485.0,10779.591796875,10779.591796875,10779.591796875,4485.0,4485.0,4485.0,11203.8759765625,11203.8759765625,11203.8759765625,4485,4485,4485,12264.9892578125,12264.9892578125,12264.9892578125
30631253,4486.0,4486.0,4486.0,11428.00390625,11428.00390625,11428.00390625,4486.0,4486.0,4486.0,4897.23193359375,4897.23193359375,4897.23193359375,4486.0,4486.0,4486.0,10783.3271484375,10783.3271484375,10783.3271484375,4486.0,4486.0,4486.0,11205.7373046875,11205.7373046875,11205.7373046875,4486,4486,4486,12280.7236328125,12280.7236328125,12280.7236328125
30638080,4487.0,4487.0,4487.0,11436.3662109375,11436.3662109375,11436.3662109375,4487.0,4487.0,4487.0,3204.910888671875,3204.910888671875,3204.910888671875,4487.0,4487.0,4487.0,10783.9111328125,10783.9111328125,10783.9111328125,4487.0,4487.0,4487.0,11204.18359375,11204.18359375,11204.18359375,4487,4487,4487,12283.5556640625,12283.5556640625,12283.5556640625
30644907,4488.0,4488.0,4488.0,11450.892578125,11450.892578125,11450.892578125,4488.0,4488.0,4488.0,2695.373046875,2695.373046875,2695.373046875,4488.0,4488.0,4488.0,10693.0693359375,10693.0693359375,10693.0693359375,4488.0,4488.0,4488.0,11202.099609375,11202.099609375,11202.099609375,4488,4488,4488,12291.072265625,12291.072265625,12291.072265625
30651733,4489.0,4489.0,4489.0,11466.6689453125,11466.6689453125,11466.6689453125,4489.0,4489.0,4489.0,2373.599609375,2373.599609375,2373.599609375,4489.0,4489.0,4489.0,10249.8486328125,10249.8486328125,10249.8486328125,4489.0,4489.0,4489.0,11197.759765625,11197.759765625,11197.759765625,4489,4489,4489,12299.65234375,12299.65234375,12299.65234375
30658560,4490.0,4490.0,4490.0,11483.8935546875,11483.8935546875,11483.8935546875,4490.0,4490.0,4490.0,2208.9033203125,2208.9033203125,2208.9033203125,4490.0,4490.0,4490.0,8960.787109375,8960.787109375,8960.787109375,4490.0,4490.0,4490.0,11189.46484375,11189.46484375,11189.46484375,4490,4490,4490,12304.99609375,12304.99609375,12304.99609375
30665387,4491.0,4491.0,4491.0,11503.140625,11503.140625,11503.140625,4491.0,4491.0,4491.0,2122.57568359375,2122.57568359375,2122.57568359375,4491.0,4491.0,4491.0,8179.23291015625,8179.23291015625,8179.23291015625,4491.0,4491.0,4491.0,11183.5107421875,11183.5107421875,11183.5107421875,4491,4491,4491,12311.5,12311.5,12311.5
30672213,4492.0,4492.0,4492.0,11512.697265625,11512.697265625,11512.697265625,4492.0,4492.0,4492.0,1995.5057373046875,1995.5057373046875,1995.5057373046875,4492.0,4492.0,4492.0,7349.48486328125,7349.48486328125,7349.48486328125,4492.0,4492.0,4492.0,11176.0849609375,11176.0849609375,11176.0849609375,4492,4492,4492,12316.4697265625,12316.4697265625,12316.4697265625
30679040,4493.0,4493.0,4493.0,11519.4482421875,11519.4482421875,11519.4482421875,4493.0,4493.0,4493.0,2096.489501953125,2096.489501953125,2096.489501953125,4493.0,4493.0,4493.0,6379.30908203125,6379.30908203125,6379.30908203125,4493.0,4493.0,4493.0,11171.685546875,11171.685546875,11171.685546875,4493,4493,4493,12320.033203125,12320.033203125,12320.033203125
30685867,4494.0,4494.0,4494.0,11524.4482421875,11524.4482421875,11524.4482421875,4494.0,4494.0,4494.0,2097.648681640625,2097.648681640625,2097.648681640625,4494.0,4494.0,4494.0,5696.28564453125,5696.28564453125,5696.28564453125,4494.0,4494.0,4494.0,11171.0869140625,11171.0869140625,11171.0869140625,4494,4494,4494,12330.9755859375,12330.9755859375,12330.9755859375
30692693,4495.0,4495.0,4495.0,11527.9267578125,11527.9267578125,11527.9267578125,4495.0,4495.0,4495.0,2177.951904296875,2177.951904296875,2177.951904296875,4495.0,4495.0,4495.0,4698.6806640625,4698.6806640625,4698.6806640625,4495.0,4495.0,4495.0,11172.166015625,11172.166015625,11172.166015625,4495,4495,4495,12330.86328125,12330.86328125,12330.86328125
30699520,4496.0,4496.0,4496.0,11536.1787109375,11536.1787109375,11536.1787109375,4496.0,4496.0,4496.0,2486.02099609375,2486.02099609375,2486.02099609375,4496.0,4496.0,4496.0,3886.098876953125,3886.098876953125,3886.098876953125,4496.0,4496.0,4496.0,11174.5595703125,11174.5595703125,11174.5595703125,4496,4496,4496,12332.197265625,12332.197265625,12332.197265625
30706347,4497.0,4497.0,4497.0,11535.2685546875,11535.2685546875,11535.2685546875,4497.0,4497.0,4497.0,3211.268310546875,3211.268310546875,3211.268310546875,4497.0,4497.0,4497.0,3504.2880859375,3504.2880859375,3504.2880859375,4497.0,4497.0,4497.0,11182.8193359375,11182.8193359375,11182.8193359375,4497,4497,4497,12334.1962890625,12334.1962890625,12334.1962890625
30713173,4498.0,4498.0,4498.0,11535.421875,11535.421875,11535.421875,4498.0,4498.0,4498.0,3363.323974609375,3363.323974609375,3363.323974609375,4498.0,4498.0,4498.0,2590.82861328125,2590.82861328125,2590.82861328125,4498.0,4498.0,4498.0,11190.3662109375,11190.3662109375,11190.3662109375,4498,4498,4498,12335.50390625,12335.50390625,12335.50390625
30720000,4499.0,4499.0,4499.0,11421.76953125,11421.76953125,11421.76953125,4499.0,4499.0,4499.0,4012.502685546875,4012.502685546875,4012.502685546875,4499.0,4499.0,4499.0,2154.70263671875,2154.70263671875,2154.70263671875,4499.0,4499.0,4499.0,11197.845703125,11197.845703125,11197.845703125,4499,4499,4499,12334.2744140625,12334.2744140625,12334.2744140625
30726827,4500.0,4500.0,4500.0,11424.359375,11424.359375,11424.359375,4500.0,4500.0,4500.0,4773.12353515625,4773.12353515625,4773.12353515625,4500.0,4500.0,4500.0,1724.62744140625,1724.62744140625,1724.62744140625,4500.0,4500.0,4500.0,11205.4384765625,11205.4384765625,11205.4384765625,4500,4500,4500,12334.703125,12334.703125,12334.703125
30733653,4501.0,4501.0,4501.0,11430.5400390625,11430.5400390625,11430.5400390625,4501.0,4501.0,4501.0,5128.47998046875,5128.47998046875,5128.47998046875,4501.0,4501.0,4501.0,1399.357666015625,1399.357666015625,1399.357666015625,4501.0,4501.0,4501.0,11211.2412109375,11211.2412109375,11211.2412109375,4501,4501,4501,12333.611328125,12333.611328125,12333.611328125
30740480,4502.0,4502.0,4502.0,11436.876953125,11436.876953125,11436.876953125,4502.0,4502.0,4502.0,5195.5791015625,5195.5791015625,5195.5791015625,4502.0,4502.0,4502.0,1297.237060546875,1297.237060546875,1297.237060546875,4502.0,4502.0,4502.0,11213.4423828125,11213.4423828125,11213.4423828125,4502,4502,4502,12326.5126953125,12326.5126953125,12326.5126953125
30747307,4503.0,4503.0,4503.0,11444.3681640625,11444.3681640625,11444.3681640625,4503.0,4503.0,4503.0,5514.2490234375,5514.2490234375,5514.2490234375,4503.0,4503.0,4503.0,1251.4071044921875,1251.4071044921875,1251.4071044921875,4503.0,4503.0,4503.0,11214.6884765625,11214.6884765625,11214.6884765625,4503,4503,4503,12325.505859375,12325.505859375,12325.505859375
30754133,4504.0,4504.0,4504.0,11355.09765625,11355.09765625,11355.09765625,4504.0,4504.0,4504.0,6000.33056640625,6000.33056640625,6000.33056640625,4504.0,4504.0,4504.0,1246.1640625,1246.1640625,1246.1640625,4504.0,4504.0,4504.0,11217.33203125,11217.33203125,11217.33203125,4504,4504,4504,12322.0673828125,12322.0673828125,12322.0673828125
30760960,4505.0,4505.0,4505.0,11375.6875,11375.6875,11375.6875,4505.0,4505.0,4505.0,6610.82666015625,6610.82666015625,6610.82666015625,4505.0,4505.0,4505.0,1296.4974365234375,1296.4974365234375,1296.4974365234375,4505.0,4505.0,4505.0,11228.021484375,11228.021484375,11228.021484375,4505,4505,4505,12315.9482421875,12315.9482421875,12315.9482421875
30767787,4506.0,4506.0,4506.0,11396.978515625,11396.978515625,11396.978515625,4506.0,4506.0,4506.0,6811.3193359375,6811.3193359375,6811.3193359375,4506.0,4506.0,4506.0,1322.5186767578125,1322.5186767578125,1322.5186767578125,4506.0,4506.0,4506.0,11234.640625,11234.640625,11234.640625,4506,4506,4506,12312.642578125,12312.642578125,12312.642578125
30774613,4507.0,4507.0,4507.0,11414.2958984375,11414.2958984375,11414.2958984375,4507.0,4507.0,4507.0,7239.5322265625,7239.5322265625,7239.5322265625,4507.0,4507.0,4507.0,1299.128662109375,1299.128662109375,1299.128662109375,4507.0,4507.0,4507.0,11250.3525390625,11250.3525390625,11250.3525390625,4507,4507,4507,12310.658203125,12310.658203125,12310.658203125
30781440,4508.0,4508.0,4508.0,11416.6025390625,11416.6025390625,11416.6025390625,4508.0,4508.0,4508.0,7556.62646484375,7556.62646484375,7556.62646484375,4508.0,4508.0,4508.0,1246.3671875,1246.3671875,1246.3671875,4508.0,4508.0,4508.0,11263.349609375,11263.349609375,11263.349609375,4508,4508,4508,12310.248046875,12310.248046875,12310.248046875
30788267,4509.0,4509.0,4509.0,11322.0673828125,11322.0673828125,11322.0673828125,4509.0,4509.0,4509.0,7745.3017578125,7745.3017578125,7745.3017578125,4509.0,4509.0,4509.0,1265.05908203125,1265.05908203125,1265.05908203125,4509.0,4509.0,4509.0,11286.763671875,11286.763671875,11286.763671875,4509,4509,4509,12311.0419921875,12311.0419921875,12311.0419921875
30795093,4510.0,4510.0,4510.0,11331.630859375,11331.630859375,11331.630859375,4510.0,4510.0,4510.0,7826.41162109375,7826.41162109375,7826.41162109375,4510.0,4510.0,4510.0,1209.418701171875,1209.418701171875,1209.418701171875,4510.0,4510.0,4510.0,11296.5322265625,11296.5322265625,11296.5322265625,4510,4510,4510,12304.6259765625,12304.6259765625,12304.6259765625
30801920,4511.0,4511.0,4511.0,11344.8857421875,11344.8857421875,11344.8857421875,4511.0,4511.0,4511.0,8166.19091796875,8166.19091796875,8166.19091796875,4511.0,4511.0,4511.0,1143.884521484375,1143.884521484375,1143.884521484375,4511.0,4511.0,4511.0,11302.857421875,11302.857421875,11302.857421875,4511,4511,4511,12302.3662109375,12302.3662109375,12302.3662109375
